Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Salary
Bachelors,2013,Bangalore,3,35,Female,No,5,0,30190
Bachelors,2014,Bangalore,3,39,Male,No,7,1,92815
Masters,2018,Bangalore,3,39,Female,No,6,1,74006
Masters,2017,Pune,2,38,Female,No,2,0,97423
Bachelors,2012,Bangalore,3,38,Male,No,7,1,88411
Masters,2017,New Delhi,2,40,Female,Yes,2,0,107987
Bachelors,2018,Bangalore,3,38,Male,No,6,1,81599
Bachelors,2013,Bangalore,3,34,Male,No,6,0,68351
Bachelors,2012,Bangalore,1,35,Male,No,7,0,87669
Masters,2013,New Delhi,1,41,Male,No,5,0,99704
PHD,2014,New Delhi,2,37,Female,No,5,0,103727
Bachelors,2015,Pune,3,34,Male,Yes,7,0,76487
Bachelors,2014,Bangalore,3,35,Male,Yes,5,0,83704
Bachelors,2013,Bangalore,1,38,Male,No,6,0,80387
Bachelors,2016,Bangalore,3,38,Female,No,7,0,36028
Bachelors,2015,Pune,2,41,Female,No,7,0,80989
Bachelors,2018,Bangalore,3,34,Male,No,5,1,95298
Bachelors,2017,Pune,2,22,Male,No,0,0,45212
Bachelors,2018,Bangalore,2,26,Female,No,4,1,112387
Bachelors,2012,Bangalore,3,22,Male,No,0,0,116188
Bachelors,2017,New Delhi,3,25,Female,No,3,0,43246
Bachelors,2016,Bangalore,3,29,Male,No,0,0,31141
Bachelors,2017,New Delhi,3,36,Female,No,0,0,89370
Bachelors,2014,Bangalore,3,37,Female,No,1,0,37508
Bachelors,2013,New Delhi,2,34,Female,No,4,1,96782
Bachelors,2012,Pune,3,34,Female,No,2,1,63163
Bachelors,2012,Bangalore,3,25,Female,No,3,1,108533
Bachelors,2012,Bangalore,3,31,Male,No,0,0,43038
Bachelors,2015,New Delhi,3,36,Female,No,2,0,44482
Bachelors,2016,Bangalore,3,31,Male,Yes,5,0,87937
Bachelors,2015,Bangalore,3,34,Male,No,4,0,41372
Masters,2014,New Delhi,3,28,Male,Yes,2,1,93996
Bachelors,2014,Bangalore,3,28,Male,No,2,0,98461
Bachelors,2015,Bangalore,3,31,Male,No,1,0,116798
Bachelors,2017,Bangalore,3,35,Male,No,5,0,48061
Bachelors,2012,Bangalore,1,28,Female,Yes,1,0,109173
Bachelors,2018,Bangalore,3,32,Female,No,2,1,31553
Bachelors,2013,Bangalore,3,23,Male,Yes,1,1,113703
Masters,2018,Pune,3,27,Male,No,5,1,42830
Bachelors,2017,Pune,3,25,Male,No,3,0,76441
Masters,2017,New Delhi,2,31,Female,No,2,0,66416
PHD,2018,New Delhi,3,34,Male,No,0,1,59207
Bachelors,2016,Bangalore,3,36,Female,No,2,0,73727
PHD,2017,New Delhi,3,40,Male,No,3,0,41265
Masters,2012,New Delhi,3,34,Female,No,2,0,70362
Bachelors,2018,Bangalore,3,37,Male,No,2,1,74450
Bachelors,2012,Bangalore,3,38,Male,No,3,0,37267
Bachelors,2017,New Delhi,2,22,Female,No,0,0,64945
Bachelors,2016,Pune,2,36,Female,No,0,1,46262
Bachelors,2013,New Delhi,2,35,Female,No,1,1,32148
Bachelors,2012,New Delhi,3,22,Female,No,0,0,57696
Bachelors,2016,Bangalore,3,22,Male,No,0,0,89969
Bachelors,2012,Bangalore,3,29,Male,No,4,0,93142
Bachelors,2017,Bangalore,3,34,Male,No,5,0,77064
Bachelors,2017,Bangalore,2,23,Male,No,1,0,48016
Bachelors,2014,Pune,2,32,Male,No,3,1,93725
Bachelors,2012,Pune,2,26,Female,No,4,1,84458
Masters,2017,Bangalore,3,38,Male,No,2,0,79928
Bachelors,2014,Pune,3,37,Male,No,4,0,82367
Bachelors,2017,New Delhi,2,25,Female,No,3,0,104151
Bachelors,2018,Pune,2,36,Female,No,5,1,32353
Bachelors,2016,Bangalore,3,26,Female,No,4,0,42518
Bachelors,2018,Pune,2,39,Female,No,4,1,86430
Bachelors,2016,Bangalore,3,24,Male,No,2,1,106293
Masters,2018,Pune,3,39,Male,No,2,1,61166
Masters,2018,New Delhi,3,39,Female,No,2,1,96549
Bachelors,2017,New Delhi,2,27,Female,No,5,0,76657
Bachelors,2013,Bangalore,3,36,Male,No,5,1,73989
Bachelors,2012,Bangalore,3,24,Male,No,2,0,44137
Bachelors,2017,Bangalore,3,28,Female,No,3,0,113603
Bachelors,2016,Bangalore,3,24,Male,No,2,0,115004
Bachelors,2014,Bangalore,3,27,Male,No,5,0,34233
Bachelors,2017,New Delhi,3,23,Male,No,1,0,78316
Bachelors,2013,Bangalore,3,30,Female,No,5,0,51696
Bachelors,2014,Bangalore,3,22,Male,No,0,0,93668
Bachelors,2014,Pune,3,27,Male,No,5,0,96276
Masters,2017,New Delhi,3,32,Male,No,2,0,100088
Masters,2014,Pune,1,33,Female,No,1,0,101899
Masters,2017,New Delhi,3,26,Male,No,4,1,80978
Bachelors,2013,Pune,3,25,Female,Yes,3,1,69728
Masters,2017,New Delhi,2,23,Male,No,1,1,52225
Bachelors,2012,Pune,3,24,Male,No,2,0,78818
Bachelors,2014,Bangalore,3,33,Male,No,5,0,54329
Masters,2018,Bangalore,3,30,Male,Yes,2,1,101669
Masters,2017,New Delhi,2,27,Female,No,5,0,73189
Bachelors,2012,Pune,2,31,Female,No,5,1,49773
Masters,2018,New Delhi,3,23,Female,No,1,1,42365
Bachelors,2015,Bangalore,3,30,Male,No,2,0,61311
Bachelors,2015,Pune,2,32,Female,No,2,1,106973
Bachelors,2013,New Delhi,3,26,Female,Yes,4,0,102065
Masters,2017,New Delhi,2,35,Male,No,2,0,85859
Bachelors,2016,Bangalore,1,30,Male,No,4,1,109134
Bachelors,2012,Bangalore,3,37,Male,No,4,1,53389
Bachelors,2017,Bangalore,1,34,Male,Yes,0,0,43685
Bachelors,2012,Bangalore,3,38,Female,No,0,0,48696
Masters,2013,New Delhi,2,22,Male,Yes,0,1,45851
Bachelors,2015,Pune,1,22,Female,No,0,1,33001
Masters,2015,Pune,2,33,Female,No,2,1,110236
Bachelors,2015,Bangalore,3,32,Male,No,1,0,69552
Masters,2015,Pune,2,34,Female,No,2,0,94763
Bachelors,2017,Bangalore,3,36,Female,No,1,0,76502
Bachelors,2015,Bangalore,3,32,Male,No,1,0,86124
Bachelors,2017,Bangalore,3,28,Male,Yes,3,0,87460
Bachelors,2017,New Delhi,2,26,Female,No,4,0,111386
Bachelors,2013,Pune,3,35,Male,No,1,0,116952
Bachelors,2014,Pune,3,33,Male,No,4,0,79141
Masters,2013,Pune,3,22,Female,Yes,0,1,98387
Bachelors,2014,Pune,3,27,Male,No,5,1,89174
Masters,2018,New Delhi,3,23,Female,No,1,1,52457
Bachelors,2013,Bangalore,3,34,Female,Yes,2,0,108633
Masters,2017,Pune,2,23,Male,No,1,1,38046
Bachelors,2012,Pune,3,36,Male,No,4,0,49422
PHD,2018,New Delhi,3,28,Male,No,4,1,93677
PHD,2013,Bangalore,3,28,Male,No,4,0,99308
Bachelors,2016,Bangalore,3,33,Female,No,4,0,90693
Bachelors,2013,Bangalore,3,39,Male,No,3,0,84030
Bachelors,2015,New Delhi,3,25,Female,Yes,3,0,32746
Bachelors,2014,Pune,3,32,Male,No,2,0,110210
Bachelors,2015,Pune,3,23,Female,No,1,1,62289
Masters,2018,New Delhi,3,29,Male,No,2,1,101924
Bachelors,2013,Pune,2,24,Male,No,2,1,80095
Bachelors,2012,Bangalore,3,36,Female,No,2,1,40962
Bachelors,2018,Bangalore,3,40,Male,No,4,1,60717
Bachelors,2012,New Delhi,3,38,Female,No,1,0,106159
Bachelors,2014,Bangalore,3,22,Male,No,0,0,94006
Bachelors,2018,Bangalore,3,24,Male,No,2,1,71661
Bachelors,2012,Bangalore,3,37,Male,No,5,0,61195
Bachelors,2018,Pune,3,40,Male,No,3,1,104511
Bachelors,2018,Bangalore,3,32,Male,Yes,0,1,55269
Bachelors,2012,New Delhi,3,28,Female,No,1,0,112327
Bachelors,2016,Pune,3,29,Male,Yes,5,0,99905
Bachelors,2013,Pune,3,25,Male,No,3,0,36593
PHD,2013,Bangalore,3,35,Male,No,3,1,105767
Bachelors,2015,Bangalore,3,28,Male,No,0,1,48375
Bachelors,2012,Bangalore,3,39,Male,No,3,0,33242
Bachelors,2012,Pune,1,35,Male,No,1,0,103299
Bachelors,2017,Bangalore,3,37,Male,No,2,0,53722
Masters,2018,Pune,3,40,Female,No,2,1,106787
Bachelors,2018,Bangalore,3,23,Male,No,1,1,32747
Bachelors,2013,Pune,3,32,Male,No,2,0,77505
PHD,2018,New Delhi,3,37,Male,No,3,1,71937
Bachelors,2015,Bangalore,3,23,Female,No,1,0,69577
Bachelors,2014,Pune,3,26,Male,No,4,0,102415
Bachelors,2017,Bangalore,3,36,Female,No,3,1,62559
Bachelors,2013,Bangalore,3,40,Female,No,3,0,46571
Bachelors,2015,New Delhi,3,22,Male,No,0,0,55035
Bachelors,2015,Bangalore,3,30,Male,No,0,0,41235
Bachelors,2014,Bangalore,3,30,Male,No,1,0,86659
Bachelors,2015,Pune,1,34,Female,No,3,1,118619
Bachelors,2018,Bangalore,3,27,Male,No,5,1,74518
Bachelors,2013,Bangalore,1,27,Female,No,5,0,103552
Bachelors,2017,Pune,2,27,Female,No,5,1,94973
Bachelors,2015,Bangalore,3,35,Female,No,1,1,81009
Bachelors,2014,New Delhi,3,33,Female,Yes,4,0,71574
Bachelors,2012,Bangalore,3,37,Male,No,4,0,67924
Bachelors,2014,New Delhi,3,40,Female,No,3,0,32582
Bachelors,2015,Pune,2,25,Female,No,3,1,41729
Bachelors,2017,Pune,2,34,Male,No,2,0,53718
Bachelors,2017,New Delhi,3,40,Male,No,1,0,47090
Masters,2018,New Delhi,3,34,Male,No,2,1,118266
Bachelors,2013,Pune,3,33,Male,No,5,0,48813
Bachelors,2016,Bangalore,3,22,Female,No,0,0,107492
Bachelors,2015,Pune,2,36,Female,No,1,1,31856
Bachelors,2012,Bangalore,3,38,Male,No,2,1,94552
Bachelors,2013,Pune,3,25,Female,No,3,0,113418
Bachelors,2017,Bangalore,3,37,Male,No,3,1,48211
Bachelors,2016,Bangalore,3,25,Female,No,3,0,105503
Bachelors,2015,Pune,2,40,Female,Yes,0,1,106237
Bachelors,2013,Bangalore,3,26,Female,No,4,0,30063
Masters,2015,Pune,1,23,Female,No,1,0,97643
Bachelors,2014,Bangalore,3,22,Male,No,0,1,89746
Masters,2017,New Delhi,2,34,Male,Yes,2,0,67940
Masters,2017,New Delhi,3,35,Female,No,2,0,70690
Bachelors,2014,Pune,3,23,Male,No,1,0,88563
Bachelors,2015,Bangalore,3,29,Male,No,2,1,39655
Bachelors,2015,Pune,3,32,Female,No,1,0,67090
Bachelors,2015,Bangalore,3,26,Male,No,4,0,92071
Bachelors,2014,Bangalore,3,28,Male,No,3,0,69651
Masters,2015,Pune,2,24,Female,No,2,0,37078
Bachelors,2017,Bangalore,3,33,Male,No,4,0,91447
PHD,2016,New Delhi,3,22,Male,No,0,0,39610
Masters,2015,Pune,2,39,Female,No,2,0,82954
Masters,2018,New Delhi,3,30,Female,Yes,2,1,56436
Bachelors,2014,Bangalore,3,38,Female,No,5,1,85964
Bachelors,2012,New Delhi,3,36,Female,No,4,0,109486
Bachelors,2012,Pune,2,38,Male,No,5,0,47459
Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,53723
Bachelors,2016,Bangalore,3,28,Male,No,1,0,36307
Bachelors,2015,Bangalore,3,35,Female,No,0,1,104668
Bachelors,2013,New Delhi,3,23,Female,No,1,0,43993
Masters,2017,New Delhi,2,23,Female,No,1,1,31021
Bachelors,2013,Bangalore,3,37,Male,No,5,0,72488
Masters,2016,New Delhi,3,24,Male,No,2,1,84955
Bachelors,2014,Pune,3,33,Male,Yes,4,0,40957
Bachelors,2015,Bangalore,3,38,Female,No,5,0,75815
Bachelors,2015,Pune,3,40,Male,Yes,0,0,53255
Bachelors,2014,Bangalore,3,34,Male,No,4,0,50436
Masters,2017,New Delhi,2,26,Male,No,4,0,58222
Bachelors,2016,Pune,3,25,Male,No,3,0,84012
Bachelors,2016,Pune,3,24,Female,No,2,0,34225
Bachelors,2018,Bangalore,3,35,Male,Yes,5,1,90610
PHD,2013,New Delhi,3,27,Male,No,5,0,119032
Masters,2013,New Delhi,3,30,Female,No,3,0,60110
Bachelors,2015,Bangalore,3,26,Female,No,4,1,37581
Bachelors,2017,Bangalore,3,40,Male,No,0,0,33185
Masters,2017,Pune,2,27,Female,No,5,1,104074
Bachelors,2016,Pune,3,38,Male,Yes,0,0,70201
Bachelors,2014,New Delhi,3,34,Female,No,5,0,58866
Masters,2017,Pune,2,24,Male,No,2,0,55963
Bachelors,2016,Bangalore,3,38,Male,No,4,0,63083
Bachelors,2014,Pune,1,37,Male,No,1,0,50267
Bachelors,2015,Bangalore,3,22,Male,No,0,0,91557
Bachelors,2014,New Delhi,3,29,Female,No,2,1,48071
Bachelors,2014,Pune,1,37,Female,No,4,1,89604
Bachelors,2016,Pune,3,23,Male,No,1,0,119428
Bachelors,2012,New Delhi,3,34,Female,No,2,0,38424
Bachelors,2017,Bangalore,3,28,Male,No,2,0,113983
Bachelors,2012,Pune,3,24,Male,Yes,2,0,50859
Masters,2017,Bangalore,2,35,Female,No,0,0,70547
Bachelors,2015,Bangalore,3,30,Male,No,2,0,84915
Bachelors,2018,Bangalore,3,33,Male,No,4,1,88182
Bachelors,2015,Bangalore,3,27,Female,No,5,0,111697
Bachelors,2016,Bangalore,3,32,Male,No,4,0,51198
Bachelors,2014,Pune,3,36,Female,No,5,0,104320
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,96666
Bachelors,2012,Bangalore,1,35,Male,No,4,0,47235
PHD,2012,New Delhi,3,25,Male,No,3,0,92633
Masters,2013,Bangalore,2,29,Male,No,1,1,50128
Bachelors,2012,Bangalore,3,36,Female,No,3,0,106694
Bachelors,2013,Bangalore,3,30,Male,No,1,0,84763
Bachelors,2017,Pune,2,37,Female,No,4,1,107181
Bachelors,2016,Bangalore,3,40,Male,No,0,1,69255
Bachelors,2012,Bangalore,3,24,Male,No,2,0,84169
Bachelors,2012,Bangalore,3,32,Male,No,4,0,85570
Bachelors,2018,Pune,3,34,Male,No,0,1,91924
Bachelors,2014,Pune,3,29,Male,No,3,0,70624
Bachelors,2012,Bangalore,3,23,Female,No,1,1,41767
Bachelors,2017,Pune,3,23,Male,No,1,0,91256
Bachelors,2013,Bangalore,3,25,Female,No,3,0,117941
Bachelors,2012,New Delhi,1,31,Female,No,3,0,91503
Masters,2017,New Delhi,2,23,Male,No,1,1,44056
Bachelors,2014,Bangalore,3,27,Male,No,5,0,114504
PHD,2015,New Delhi,2,39,Female,No,5,0,113556
Bachelors,2016,Bangalore,3,33,Female,No,1,1,60459
Bachelors,2013,Bangalore,3,23,Male,No,1,0,52794
Masters,2017,New Delhi,2,34,Female,No,4,0,101602
Bachelors,2015,Pune,2,37,Female,No,1,1,40955
Bachelors,2012,Bangalore,3,23,Male,No,1,0,81512
Bachelors,2017,New Delhi,3,27,Male,No,5,0,108721
Masters,2017,Pune,2,38,Female,No,2,0,54273
Bachelors,2014,Bangalore,3,27,Female,No,5,0,64001
Bachelors,2016,Bangalore,3,22,Male,No,0,0,75208
Masters,2015,Pune,2,26,Female,No,4,1,116788
Bachelors,2012,Bangalore,3,40,Male,No,3,0,65415
Bachelors,2016,Bangalore,3,33,Female,No,3,0,85044
Bachelors,2014,Bangalore,3,31,Male,No,0,0,114021
Bachelors,2017,Pune,3,33,Male,No,4,0,99312
Bachelors,2015,New Delhi,3,30,Male,No,5,0,80219
Bachelors,2015,New Delhi,3,33,Female,No,5,1,34582
Masters,2017,New Delhi,3,33,Female,No,0,1,86532
Bachelors,2016,Pune,3,22,Male,No,0,0,69592
Bachelors,2012,Pune,3,28,Male,No,2,0,104202
Bachelors,2013,Bangalore,3,36,Male,No,4,0,73503
Bachelors,2017,New Delhi,2,36,Female,No,1,0,31942
Bachelors,2014,Pune,3,31,Female,No,2,0,108821
Bachelors,2013,Bangalore,2,25,Male,No,3,1,116629
Bachelors,2012,Pune,1,31,Male,No,4,0,95311
Masters,2015,Pune,2,39,Female,No,0,0,59585
Masters,2015,Bangalore,3,26,Male,No,4,1,37302
Bachelors,2017,Bangalore,2,25,Female,No,3,1,30690
Bachelors,2013,Bangalore,3,26,Male,No,4,0,39764
Bachelors,2013,New Delhi,3,35,Female,No,0,0,90735
Bachelors,2013,Pune,2,28,Male,No,5,0,67918
Bachelors,2012,Bangalore,3,32,Female,No,0,0,40440
Masters,2017,New Delhi,2,22,Male,No,0,1,64138
Bachelors,2014,Pune,3,36,Female,No,5,1,117742
Bachelors,2015,Bangalore,3,38,Male,No,1,0,71667
Bachelors,2014,Bangalore,3,39,Female,No,1,0,100432
Masters,2017,New Delhi,2,25,Female,No,3,1,35955
Bachelors,2016,Pune,3,27,Male,No,5,0,74365
Masters,2014,Pune,3,38,Male,Yes,2,0,74027
Bachelors,2012,New Delhi,3,22,Female,No,0,0,88247
Bachelors,2013,Bangalore,3,33,Male,No,2,0,112896
Bachelors,2013,Pune,3,24,Male,No,2,0,78504
Bachelors,2014,Bangalore,3,37,Male,No,5,0,46462
Bachelors,2018,Pune,3,28,Male,Yes,0,1,50091
Masters,2017,Pune,3,32,Male,Yes,2,0,105445
PHD,2016,New Delhi,3,33,Male,No,0,1,36276
Bachelors,2014,New Delhi,3,32,Male,No,5,0,111422
Bachelors,2017,Bangalore,3,24,Male,No,2,1,31806
Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,108369
Bachelors,2012,Pune,2,35,Female,No,2,1,92898
PHD,2013,Bangalore,3,40,Male,No,1,0,94209
Bachelors,2017,New Delhi,2,34,Female,No,4,0,107153
Bachelors,2016,New Delhi,3,39,Female,No,0,0,61397
Bachelors,2014,Pune,3,26,Male,No,4,0,84837
Masters,2015,Pune,2,29,Female,No,2,0,50696
Bachelors,2013,Bangalore,3,29,Male,No,4,0,66528
Bachelors,2015,Pune,2,23,Female,Yes,1,1,95434
Bachelors,2015,Pune,3,32,Male,No,0,0,31305
Bachelors,2014,Pune,3,28,Male,Yes,4,0,104638
Masters,2013,New Delhi,2,32,Male,Yes,2,1,111817
Bachelors,2012,New Delhi,3,32,Female,No,0,0,104944
Bachelors,2013,Bangalore,3,38,Male,No,0,0,108487
PHD,2017,Pune,3,30,Male,No,5,0,54996
PHD,2015,New Delhi,3,31,Male,No,3,0,104033
Bachelors,2012,Bangalore,3,25,Male,No,3,1,76101
Bachelors,2013,Bangalore,3,37,Female,No,4,0,98426
Masters,2017,New Delhi,2,27,Male,No,5,1,105722
Bachelors,2013,New Delhi,3,25,Female,No,3,0,47916
Bachelors,2015,Pune,2,22,Female,No,0,1,69530
Bachelors,2018,Bangalore,3,38,Male,No,2,1,100914
Bachelors,2015,New Delhi,3,22,Male,No,0,0,75804
Bachelors,2017,Pune,3,38,Male,No,2,0,83017
PHD,2015,New Delhi,1,38,Male,No,5,0,40447
Bachelors,2016,New Delhi,2,26,Female,No,4,1,42391
Masters,2017,New Delhi,2,31,Male,No,4,0,78442
Masters,2014,New Delhi,3,28,Male,No,5,0,66504
PHD,2017,New Delhi,3,34,Female,No,3,0,43089
Masters,2013,Bangalore,3,31,Male,No,2,0,60268
Bachelors,2014,New Delhi,3,26,Female,No,4,0,94624
Bachelors,2013,Pune,3,40,Female,No,1,1,119570
Bachelors,2016,Bangalore,3,31,Male,No,0,0,36599
Bachelors,2013,Bangalore,3,26,Female,No,4,0,61467
Bachelors,2018,Pune,3,32,Female,No,1,1,62918
Bachelors,2012,Bangalore,3,33,Female,No,5,0,57134
Bachelors,2017,Bangalore,3,25,Male,No,3,0,108737
Bachelors,2017,Bangalore,3,40,Male,No,0,0,117922
Masters,2013,New Delhi,3,31,Male,No,2,1,92455
Bachelors,2015,Bangalore,3,36,Male,No,1,0,55886
Bachelors,2014,Bangalore,3,31,Male,No,5,0,31372
Bachelors,2015,Pune,3,22,Male,No,0,0,119133
Bachelors,2016,Bangalore,3,34,Female,No,0,0,67091
PHD,2018,New Delhi,3,38,Female,No,5,1,92921
Bachelors,2015,Bangalore,3,23,Male,Yes,1,0,41102
PHD,2017,Bangalore,3,27,Male,No,5,0,105960
Bachelors,2016,Bangalore,3,34,Male,No,1,0,55824
Bachelors,2012,Bangalore,3,39,Male,No,3,0,56583
Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,98432
Bachelors,2015,Pune,3,37,Female,No,1,1,45290
PHD,2013,New Delhi,3,23,Male,No,1,0,114502
Bachelors,2018,Bangalore,3,36,Male,No,3,1,79364
Bachelors,2014,New Delhi,3,23,Male,No,1,0,104978
Bachelors,2012,Pune,3,31,Male,No,3,0,40530
Bachelors,2015,Bangalore,3,22,Male,No,0,0,69095
Bachelors,2015,Pune,2,24,Female,No,2,1,98998
Bachelors,2018,Pune,2,28,Female,No,4,1,37918
Bachelors,2014,Pune,3,33,Male,No,3,0,101598
Bachelors,2018,Bangalore,3,35,Female,No,2,1,77741
Bachelors,2012,New Delhi,3,30,Female,Yes,1,0,70177
Bachelors,2014,Bangalore,3,28,Female,No,3,0,112412
Bachelors,2015,Bangalore,3,22,Male,Yes,0,0,36410
Bachelors,2014,Bangalore,3,38,Male,No,3,0,79676
Bachelors,2014,Pune,3,39,Male,No,4,0,95772
PHD,2012,Bangalore,1,38,Male,No,5,0,96201
Bachelors,2014,Bangalore,3,22,Female,No,0,1,109575
Bachelors,2014,New Delhi,3,36,Female,No,5,0,99478
Bachelors,2015,Bangalore,3,27,Male,No,5,0,81713
Bachelors,2016,Pune,1,32,Male,No,2,0,78152
Bachelors,2017,New Delhi,2,39,Female,No,2,0,49860
Bachelors,2015,Pune,2,36,Male,No,5,0,36034
Bachelors,2018,Bangalore,3,34,Male,Yes,5,1,76671
Bachelors,2015,Bangalore,3,28,Male,No,1,0,110133
Bachelors,2018,Bangalore,3,36,Female,Yes,1,1,65237
PHD,2015,New Delhi,3,22,Female,No,0,0,50713
Bachelors,2014,New Delhi,1,28,Female,No,5,0,72211
Bachelors,2016,Pune,2,27,Female,No,5,1,67063
Bachelors,2014,Bangalore,1,39,Female,No,4,0,31558
Bachelors,2012,Bangalore,3,31,Male,No,0,0,93429
Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,100926
Bachelors,2012,Bangalore,3,31,Male,No,3,0,71600
Bachelors,2015,Pune,2,33,Female,No,2,1,49841
Bachelors,2017,Pune,2,38,Female,No,1,1,115974
Bachelors,2014,Pune,3,38,Male,No,2,0,85700
Bachelors,2012,Pune,3,32,Male,No,3,0,116420
Bachelors,2014,Bangalore,3,26,Male,No,4,0,83653
Masters,2017,Pune,2,33,Female,No,2,0,66335
Bachelors,2015,Bangalore,3,34,Female,No,2,0,69129
Bachelors,2018,Pune,3,36,Male,Yes,1,1,104608
Bachelors,2014,Bangalore,3,27,Male,No,5,0,71490
Masters,2017,Pune,2,27,Male,No,5,0,63028
Bachelors,2017,New Delhi,2,40,Female,No,5,0,42947
Masters,2012,Bangalore,3,31,Female,No,4,0,72423
Bachelors,2014,Bangalore,3,22,Male,No,0,0,118310
Masters,2017,New Delhi,2,22,Male,No,0,1,52958
Bachelors,2016,New Delhi,3,26,Female,No,4,0,89715
Bachelors,2017,New Delhi,3,28,Female,No,1,1,72493
Bachelors,2014,Bangalore,3,38,Male,Yes,5,0,110473
Masters,2015,Pune,3,31,Male,No,0,0,106674
Bachelors,2016,Bangalore,3,24,Male,No,2,0,106832
Bachelors,2015,Pune,2,25,Male,No,3,1,63306
PHD,2013,Bangalore,3,26,Male,No,4,0,66892
Bachelors,2017,Bangalore,3,40,Male,No,1,0,31095
Bachelors,2018,Pune,2,34,Female,No,4,1,83065
Bachelors,2016,Bangalore,3,32,Male,No,0,0,73316
Bachelors,2014,Pune,3,37,Male,No,1,0,104816
Bachelors,2015,Bangalore,3,33,Male,No,3,1,109100
Bachelors,2016,Pune,3,27,Male,No,5,0,49611
Bachelors,2012,New Delhi,3,36,Male,No,3,0,50769
Bachelors,2013,Bangalore,3,30,Female,No,4,0,92290
Masters,2017,Pune,2,26,Female,No,4,0,49181
Bachelors,2012,Bangalore,3,23,Male,Yes,1,0,73599
Masters,2015,Pune,2,31,Female,No,2,0,44255
Bachelors,2013,Bangalore,3,22,Male,Yes,0,0,77918
Masters,2017,New Delhi,2,24,Female,No,2,1,82547
Bachelors,2016,Bangalore,3,37,Female,Yes,4,0,48591
Masters,2018,New Delhi,3,35,Male,No,2,1,95860
Bachelors,2013,Bangalore,3,22,Male,No,0,1,113229
Bachelors,2012,Pune,3,35,Male,No,5,0,87184
Bachelors,2014,New Delhi,3,30,Female,No,3,0,53891
Bachelors,2014,Bangalore,3,30,Male,No,0,0,82426
Bachelors,2014,Pune,3,29,Male,No,3,0,92304
Masters,2017,Bangalore,3,36,Male,No,4,1,91661
Bachelors,2014,Bangalore,3,37,Male,No,4,0,47412
Bachelors,2016,Pune,3,40,Male,No,2,0,79155
Bachelors,2015,Pune,2,26,Female,No,4,1,93395
Masters,2017,New Delhi,2,26,Female,No,4,0,45537
Bachelors,2017,Bangalore,3,38,Male,No,3,0,49317
Bachelors,2014,Bangalore,3,31,Male,No,3,1,72376
Bachelors,2014,Bangalore,3,22,Female,No,0,0,98641
Bachelors,2012,Pune,3,34,Male,No,0,0,83270
Bachelors,2015,New Delhi,3,31,Female,No,0,0,32995
Bachelors,2012,Bangalore,3,39,Female,No,3,0,91522
Masters,2018,New Delhi,3,33,Female,No,2,1,109403
Bachelors,2015,Bangalore,3,33,Male,No,4,0,102717
Bachelors,2012,Bangalore,3,38,Male,No,4,0,30553
Bachelors,2017,Pune,2,22,Female,No,0,1,48384
Bachelors,2014,Pune,2,32,Female,No,0,1,116598
Bachelors,2014,Pune,3,34,Male,No,5,0,36495
Bachelors,2014,Bangalore,1,31,Female,No,5,0,80390
Bachelors,2016,Bangalore,3,23,Male,No,1,0,72197
Bachelors,2013,Pune,2,39,Female,No,1,1,106453
Bachelors,2017,New Delhi,3,26,Male,No,4,0,99702
Bachelors,2013,Pune,2,33,Female,Yes,4,1,114198
Bachelors,2013,Bangalore,3,27,Female,No,5,0,102271
PHD,2018,New Delhi,3,24,Male,No,2,1,116301
Bachelors,2017,Bangalore,3,38,Male,No,1,0,97159
Bachelors,2017,Bangalore,3,27,Male,No,5,0,73658
Bachelors,2014,Bangalore,3,27,Female,No,5,0,84164
Bachelors,2015,Bangalore,3,23,Male,No,1,0,45478
Bachelors,2014,New Delhi,3,26,Female,No,4,0,41234
Bachelors,2016,Bangalore,3,31,Male,No,5,0,100530
Bachelors,2017,Bangalore,3,32,Female,No,3,0,113222
Bachelors,2015,Pune,2,36,Female,No,3,1,50349
Bachelors,2017,Bangalore,3,28,Male,No,0,0,76764
Bachelors,2017,New Delhi,2,31,Male,No,3,0,34018
Masters,2017,New Delhi,2,36,Female,No,3,0,30880
Bachelors,2014,Bangalore,3,24,Male,No,2,0,56827
Bachelors,2012,Bangalore,3,27,Male,No,5,1,92109
Bachelors,2017,Bangalore,3,28,Male,No,3,1,35180
Bachelors,2015,Pune,3,39,Female,No,2,1,72693
Bachelors,2013,Bangalore,3,23,Female,No,1,0,47521
Bachelors,2014,Bangalore,3,32,Male,No,1,0,56270
Masters,2013,New Delhi,3,33,Female,No,2,0,40623
Bachelors,2017,New Delhi,3,39,Female,No,4,0,102197
Masters,2017,Bangalore,2,24,Female,No,2,0,30621
Bachelors,2016,Pune,3,33,Male,No,2,0,108793
Bachelors,2016,Pune,2,29,Female,No,4,1,100919
Masters,2017,Pune,3,24,Female,No,2,1,71163
Masters,2015,Pune,3,27,Female,No,5,1,95615
Masters,2013,New Delhi,2,35,Female,No,2,1,103173
